branch,head,coupling_layer,target_coord,mean_entropy
shift,2,0,42,1.1854690313339233
shift,2,0,45,1.0921164751052856
shift,2,0,47,0.10589179396629333
shift,2,1,0,2.745375871658325
shift,2,1,1,2.792163610458374
shift,2,1,2,2.3456764221191406
shift,2,1,3,2.9886600971221924
shift,2,1,5,2.4634273052215576
shift,2,1,6,1.8021880388259888
shift,2,1,7,1.1504008769989014
shift,2,1,11,1.163608193397522
shift,2,1,13,2.363455057144165
shift,2,1,18,1.3328462839126587
shift,2,1,23,0.7197377681732178
shift,2,1,24,0.5257996916770935
shift,2,1,25,2.6278278827667236
shift,2,1,26,2.7347776889801025
shift,2,1,28,2.0532619953155518
shift,2,1,31,0.5889915823936462
shift,2,1,32,1.2491081953048706
shift,2,1,33,2.666989803314209
shift,2,1,34,1.2343417406082153
shift,2,1,38,1.461031436920166
shift,2,1,40,1.6783758401870728
shift,2,1,43,0.8510262966156006
shift,2,1,44,0.46243375539779663
shift,2,1,46,0.8728642463684082
shift,2,2,0,0.6543432474136353
shift,2,2,1,2.5282113552093506
shift,2,2,5,2.5744268894195557
shift,2,2,6,2.515552520751953
shift,2,2,7,1.6547114849090576
shift,2,2,8,0.3054424226284027
shift,2,2,9,2.7000858783721924
shift,2,2,13,1.1147162914276123
shift,2,2,14,1.6251556873321533
shift,2,2,17,2.3759548664093018
shift,2,2,19,1.7677123546600342
shift,2,2,21,1.2123756408691406
shift,2,2,22,0.11700297892093658
shift,2,2,23,1.1318694353103638
shift,2,2,27,2.045501470565796
shift,2,2,31,0.4948904514312744
shift,2,2,33,2.131182909011841
shift,2,2,34,1.0306674242019653
shift,2,2,35,1.8209660053253174
shift,2,2,36,2.2319908142089844
shift,2,2,38,1.5132478475570679
shift,2,2,41,0.3017886281013489
shift,2,2,42,1.0435289144515991
shift,2,2,45,0.381239652633667
shift,2,3,2,0.24931901693344116
shift,2,3,3,0.8400203585624695
shift,2,3,4,0.9291082620620728
shift,2,3,10,0.7181686162948608
shift,2,3,11,2.6293163299560547
shift,2,3,12,2.8353536128997803
shift,2,3,15,0.999838650226593
shift,2,3,16,0.47296836972236633
shift,2,3,18,2.3826000690460205
shift,2,3,20,2.1948623657226562
shift,2,3,24,1.681988000869751
shift,2,3,25,2.2827959060668945
shift,2,3,26,1.703694462776184
shift,2,3,28,0.9545002579689026
shift,2,3,29,2.7412357330322266
shift,2,3,30,1.6719778776168823
shift,2,3,32,1.0079659223556519
shift,2,3,37,2.0923798084259033
shift,2,3,39,0.3644552528858185
shift,2,3,40,2.2607245445251465
shift,2,3,43,0.6949233412742615
shift,2,3,44,0.11292588710784912
shift,2,3,46,2.903665065765381
shift,2,3,47,1.1271681785583496
shift,2,4,0,0.12754452228546143
shift,2,4,2,0.8561115264892578
shift,2,4,3,2.6933658123016357
shift,2,4,7,1.9531911611557007
shift,2,4,8,2.4745137691497803
shift,2,4,11,1.601898431777954
shift,2,4,13,2.0466885566711426
shift,2,4,14,0.4991476237773895
shift,2,4,16,2.5138590335845947
shift,2,4,17,2.59991192817688
shift,2,4,19,2.3093576431274414
shift,2,4,20,1.718212366104126
shift,2,4,22,2.184455633163452
shift,2,4,26,2.418722152709961
shift,2,4,27,2.500962495803833
shift,2,4,29,2.267279863357544
shift,2,4,32,2.649507999420166
shift,2,4,33,2.5778651237487793
shift,2,4,37,0.6782874464988708
shift,2,4,38,0.1586843878030777
shift,2,4,39,1.0069419145584106
shift,2,4,41,0.3531700372695923
shift,2,4,44,0.0335422158241272
shift,2,4,45,0.9782690405845642
shift,2,5,1,0.8947731852531433
shift,2,5,4,0.20383182168006897
shift,2,5,5,1.4756840467453003
shift,2,5,6,2.5134286880493164
shift,2,5,9,2.6630170345306396
shift,2,5,10,1.9229042530059814
shift,2,5,12,2.6024701595306396
shift,2,5,15,0.5164386034011841
shift,2,5,18,2.0107035636901855
shift,2,5,21,1.9384909868240356
shift,2,5,23,2.35551381111145
shift,2,5,24,2.0104105472564697
shift,2,5,25,0.9734640121459961
shift,2,5,28,0.4433463513851166
shift,2,5,30,1.6577502489089966
shift,2,5,31,0.6231175661087036
shift,2,5,34,1.8327809572219849
