branch,head,coupling_layer,target_coord,mean_entropy
shift,2,0,21,1.543163776397705
shift,2,0,22,1.3333914279937744
shift,2,0,23,1.854581356048584
shift,2,0,27,1.2694953680038452
shift,2,0,28,1.2317489385604858
shift,2,0,29,2.004246711730957
shift,2,0,32,1.6370148658752441
shift,2,0,33,1.6858477592468262
shift,2,0,34,1.7781381607055664
shift,2,0,36,0.33955487608909607
shift,2,0,45,2.407478094100952
shift,2,0,46,1.3922009468078613
shift,2,1,0,0.04728348180651665
shift,2,1,1,0.7746127247810364
shift,2,1,2,1.1068651676177979
shift,2,1,6,0.8590954542160034
shift,2,1,9,0.04163143411278725
shift,2,1,10,0.028429366648197174
shift,2,1,13,1.399621844291687
shift,2,1,15,0.5065982341766357
shift,2,1,18,0.6800932884216309
shift,2,1,24,1.1302080154418945
shift,2,1,25,0.08828721940517426
shift,2,1,26,0.022788474336266518
shift,2,1,30,0.02285992167890072
shift,2,1,31,1.4114817380905151
shift,2,1,35,0.09080102294683456
shift,2,1,37,2.1309163570404053
shift,2,1,38,1.464773416519165
shift,2,1,39,0.1594722867012024
shift,2,1,40,0.4753947854042053
shift,2,1,41,0.04560011252760887
shift,2,1,42,0.027359558269381523
shift,2,1,43,0.44334253668785095
shift,2,1,44,0.3653421103954315
shift,2,2,0,1.122347354888916
shift,2,2,1,1.0836231708526611
shift,2,2,2,2.5098624229431152
shift,2,2,3,2.5437724590301514
shift,2,2,4,2.090341091156006
shift,2,2,5,1.0618830919265747
shift,2,2,6,2.1459734439849854
shift,2,2,10,2.1958236694335938
shift,2,2,12,2.465061902999878
shift,2,2,14,2.726210832595825
shift,2,2,15,2.56950306892395
shift,2,2,17,2.4064595699310303
shift,2,2,19,2.800147533416748
shift,2,2,21,2.407884359359741
shift,2,2,23,2.7822773456573486
shift,2,2,26,2.7875654697418213
shift,2,2,30,2.5385477542877197
shift,2,2,31,2.352926731109619
shift,2,2,33,2.778024435043335
shift,2,2,34,1.0720818042755127
shift,2,2,35,2.070955276489258
shift,2,2,36,0.6916412711143494
shift,2,2,38,1.2441035509109497
shift,2,2,46,0.16239093244075775
shift,2,3,7,0.00010798505536513403
shift,2,3,8,0.001182202366180718
shift,2,3,9,6.985861546127126e-05
shift,2,3,11,0.00011068038293160498
shift,2,3,13,0.000894703611265868
shift,2,3,16,0.0004322380991652608
shift,2,3,18,0.0001050952123478055
shift,2,3,20,0.0064942059107124805
shift,2,3,22,0.00011914593778783455
shift,2,3,24,0.012129336595535278
shift,2,3,25,0.5320913195610046
shift,2,3,27,0.14634539186954498
shift,2,3,28,0.14479804039001465
shift,2,3,29,0.1895081102848053
shift,2,3,32,0.0006614263984374702
shift,2,3,37,1.8034238815307617
shift,2,3,39,1.014689564704895
shift,2,3,40,1.9211980104446411
shift,2,3,41,0.2607724368572235
shift,2,3,42,0.01392405480146408
shift,2,3,43,0.12078958004713058
shift,2,3,44,0.09454678744077682
shift,2,3,45,0.7078099250793457
shift,2,4,1,0.5931456089019775
shift,2,4,2,0.6337279677391052
shift,2,4,4,0.2750564515590668
shift,2,4,7,0.21660493314266205
shift,2,4,8,0.5048134922981262
shift,2,4,9,0.3629003167152405
shift,2,4,10,0.3257192373275757
shift,2,4,11,0.35462141036987305
shift,2,4,13,0.46268072724342346
shift,2,4,14,0.2359716296195984
shift,2,4,16,0.9305747747421265
shift,2,4,18,0.14450325071811676
shift,2,4,21,1.2451891899108887
shift,2,4,23,0.7462581992149353
shift,2,4,25,0.019413718953728676
shift,2,4,28,0.0131828673183918
shift,2,4,30,0.05251649394631386
shift,2,4,33,1.1482809782028198
shift,2,4,36,1.8748971223831177
shift,2,4,37,0.40126001834869385
shift,2,4,38,2.5635359287261963
shift,2,4,39,1.365240216255188
shift,2,4,40,0.3099775016307831
shift,2,4,45,0.09773913770914078
shift,2,5,0,2.1864562034606934
shift,2,5,3,1.0193145275115967
shift,2,5,5,1.2175512313842773
shift,2,5,6,1.3320848941802979
shift,2,5,12,2.4915122985839844
shift,2,5,15,1.433570384979248
shift,2,5,17,1.6300731897354126
shift,2,5,19,1.3052133321762085
shift,2,5,20,1.9525076150894165
shift,2,5,22,1.551169753074646
shift,2,5,24,2.352435827255249
shift,2,5,26,1.3662526607513428
shift,2,5,27,2.604780912399292
shift,2,5,29,1.6693552732467651
shift,2,5,31,1.6041409969329834
shift,2,5,32,2.433079481124878
shift,2,5,34,1.5453100204467773
shift,2,5,35,2.4007070064544678
shift,2,5,41,1.7935823202133179
shift,2,5,42,2.5334861278533936
shift,2,5,43,1.1374542713165283
shift,2,5,44,1.5153918266296387
shift,2,5,46,1.9600435495376587
shift,2,6,0,1.811302900314331
shift,2,6,2,1.909450888633728
shift,2,6,4,2.1835970878601074
shift,2,6,5,2.4218695163726807
shift,2,6,6,2.2555603981018066
shift,2,6,8,1.2691067457199097
shift,2,6,9,1.6667304039001465
shift,2,6,10,2.0625038146972656
shift,2,6,11,1.7714009284973145
shift,2,6,12,1.8929585218429565
shift,2,6,14,2.217783212661743
shift,2,6,18,2.6259539127349854
shift,2,6,19,1.8251030445098877
shift,2,6,21,1.9316718578338623
shift,2,6,22,1.3505046367645264
