seed,pair_type,j0,k0,j1,k1,beta_true_j,beta_true_k,pip_last_j,pip_last_k,pip_mcmc_j,pip_mcmc_k,slab_skl_j,slab_skl_k,joint_skl
406,true_active_true_active,92,61,93,62,0.98491013,1.3219291,1.0,1.0,1.0,1.0,12.32103599345674,17.368617908300287,20.29330929963522
406,true_active_true_active,47,3,48,4,-1.5612152,-0.63617855,1.0,1.0,1.0,0.9715,12.692572327394922,13.51156446046209,15.503467582502868
406,true_active_true_active,47,88,48,89,-1.5612152,-0.95275056,1.0,1.0,1.0,1.0,12.692572327394922,15.801408961303984,18.744532535204087
406,true_active_true_active,47,61,48,62,-1.5612152,1.3219291,1.0,1.0,1.0,1.0,12.692572327394922,17.368617908300287,19.625175229516042
406,true_active_true_active,3,88,4,89,-0.63617855,-0.95275056,1.0,1.0,0.9715,1.0,13.51156446046209,15.801408961303984,17.052573326741268
406,true_active_true_active,3,61,4,62,-0.63617855,1.3219291,1.0,1.0,0.9715,1.0,13.51156446046209,17.368617908300287,17.970769583549192
406,true_active_true_active,88,61,89,62,-0.95275056,1.3219291,1.0,1.0,1.0,1.0,15.801408961303984,17.368617908300287,20.30466764149207
407,true_active_true_active,15,95,16,96,-1.0986573,1.84553,0.99975,1.0,1.0,1.0,8.199261745653466,9.429311097605773,15.830663116776744
407,true_active_true_active,15,52,16,53,-1.0986573,-0.99584424,0.99975,1.0,1.0,0.9925,8.199261745653466,10.589236365916495,14.908970437669861
407,true_active_true_active,15,77,16,78,-1.0986573,1.1436366,0.99975,1.0,1.0,1.0,8.199261745653466,13.450591582017237,17.314133256552946
407,true_active_true_active,15,17,16,18,-1.0986573,-1.5164516,0.99975,1.0,1.0,1.0,8.199261745653466,13.579703978205174,17.1363152767162
407,true_active_true_active,15,88,16,89,-1.0986573,1.191587,0.99975,1.0,1.0,1.0,8.199261745653466,15.714117370025416,17.619946537885255
407,true_active_true_active,15,94,16,95,-1.0986573,-1.025134,0.99975,1.0,1.0,1.0,8.199261745653466,28.13231312393893,29.354591640676666
407,true_active_true_active,95,52,96,53,1.84553,-0.99584424,1.0,1.0,1.0,0.9925,9.429311097605773,10.589236365916495,15.779916198692812
407,true_active_true_active,95,77,96,78,1.84553,1.1436366,1.0,1.0,1.0,1.0,9.429311097605773,13.450591582017237,17.608164693990318
407,true_active_true_active,95,17,96,18,1.84553,-1.5164516,1.0,1.0,1.0,1.0,9.429311097605773,13.579703978205174,17.57855088543072
407,true_active_true_active,95,88,96,89,1.84553,1.191587,1.0,1.0,1.0,1.0,9.429311097605773,15.714117370025416,17.803948755490445
407,true_active_true_active,95,94,96,95,1.84553,-1.025134,1.0,1.0,1.0,1.0,9.429311097605773,28.13231312393893,30.76875228297421
407,true_active_true_active,52,77,53,78,-0.99584424,1.1436366,1.0,1.0,0.9925,1.0,10.589236365916495,13.450591582017237,16.976659784766724
407,true_active_true_active,52,17,53,18,-0.99584424,-1.5164516,1.0,1.0,0.9925,1.0,10.589236365916495,13.579703978205174,16.812449215731235
407,true_active_true_active,52,88,53,89,-0.99584424,1.191587,1.0,1.0,0.9925,1.0,10.589236365916495,15.714117370025416,17.37656791775732
407,true_active_true_active,52,94,53,95,-0.99584424,-1.025134,1.0,1.0,0.9925,1.0,10.589236365916495,28.13231312393893,26.179896882177125
407,true_active_true_active,77,17,78,18,1.1436366,-1.5164516,1.0,1.0,1.0,1.0,13.450591582017237,13.579703978205174,18.11029281942799
407,true_active_true_active,77,88,78,89,1.1436366,1.191587,1.0,1.0,1.0,1.0,13.450591582017237,15.714117370025416,20.145753820364522
407,true_active_true_active,77,94,78,95,1.1436366,-1.025134,1.0,1.0,1.0,1.0,13.450591582017237,28.13231312393893,32.00156482763249
407,true_active_true_active,17,88,18,89,-1.5164516,1.191587,1.0,1.0,1.0,1.0,13.579703978205174,15.714117370025416,18.39284309298932
407,true_active_true_active,17,94,18,95,-1.5164516,-1.025134,1.0,1.0,1.0,1.0,13.579703978205174,28.13231312393893,31.657957504707255
407,true_active_true_active,88,94,89,95,1.191587,-1.025134,1.0,1.0,1.0,1.0,15.714117370025416,28.13231312393893,31.782129193799463
408,true_active_true_active,55,3,56,4,-1.9297644,-1.8301473,1.0,1.0,1.0,1.0,12.593288223077936,13.362120233668254,16.18841250303461
408,true_active_true_active,55,41,56,42,-1.9297644,-1.7998304,1.0,1.0,1.0,1.0,12.593288223077936,13.925738480201995,16.05906693703019
408,true_active_true_active,55,17,56,18,-1.9297644,-0.97261477,1.0,1.0,1.0,0.988625,12.593288223077936,14.186760419202248,13.770475917926177
408,true_active_true_active,55,98,56,99,-1.9297644,1.9127322,1.0,1.0,1.0,1.0,12.593288223077936,14.335444200051434,17.36425506198965
408,true_active_true_active,55,58,56,59,-1.9297644,-1.7619737,1.0,1.0,1.0,1.0,12.593288223077936,14.942405801237243,15.35568331227465
408,true_active_true_active,55,56,56,57,-1.9297644,-0.670891,1.0,1.0,1.0,0.88225,12.593288223077936,14.983709061612247,11.675546965642392
408,true_active_true_active,55,64,56,65,-1.9297644,-0.87048876,1.0,1.0,1.0,0.998125,12.593288223077936,17.58729472154457,19.5319806653895
408,true_active_true_active,3,41,4,42,-1.8301473,-1.7998304,1.0,1.0,1.0,1.0,13.362120233668254,13.925738480201995,14.749314421695647
408,true_active_true_active,3,17,4,18,-1.8301473,-0.97261477,1.0,1.0,1.0,0.988625,13.362120233668254,14.186760419202248,15.41425230856548
408,true_active_true_active,3,98,4,99,-1.8301473,1.9127322,1.0,1.0,1.0,1.0,13.362120233668254,14.335444200051434,15.950360171076278
408,true_active_true_active,3,58,4,59,-1.8301473,-1.7619737,1.0,1.0,1.0,1.0,13.362120233668254,14.942405801237243,15.50270424980657
408,true_active_true_active,3,56,4,57,-1.8301473,-0.670891,1.0,1.0,1.0,0.88225,13.362120233668254,14.983709061612247,14.73601429483048
408,true_active_true_active,3,64,4,65,-1.8301473,-0.87048876,1.0,1.0,1.0,0.998125,13.362120233668254,17.58729472154457,17.50365030385032
408,true_active_true_active,41,17,42,18,-1.7998304,-0.97261477,1.0,1.0,1.0,0.988625,13.925738480201995,14.186760419202248,11.547642884661036
408,true_active_true_active,41,98,42,99,-1.7998304,1.9127322,1.0,1.0,1.0,1.0,13.925738480201995,14.335444200051434,16.177061607832727
408,true_active_true_active,41,58,42,59,-1.7998304,-1.7619737,1.0,1.0,1.0,1.0,13.925738480201995,14.942405801237243,15.298589397287365
408,true_active_true_active,41,56,42,57,-1.7998304,-0.670891,1.0,1.0,1.0,0.88225,13.925738480201995,14.983709061612247,8.92889734286412
408,true_active_true_active,41,64,42,65,-1.7998304,-0.87048876,1.0,1.0,1.0,0.998125,13.925738480201995,17.58729472154457,17.748140773428783
408,true_active_true_active,17,98,18,99,-0.97261477,1.9127322,1.0,1.0,0.988625,1.0,14.186760419202248,14.335444200051434,14.455386946413604
408,true_active_true_active,17,58,18,59,-0.97261477,-1.7619737,1.0,1.0,0.988625,1.0,14.186760419202248,14.942405801237243,15.114559515997632
408,true_active_true_active,17,56,18,57,-0.97261477,-0.670891,1.0,1.0,0.988625,0.88225,14.186760419202248,14.983709061612247,12.814226550372362
408,true_active_true_active,17,64,18,65,-0.97261477,-0.87048876,1.0,1.0,0.988625,0.998125,14.186760419202248,17.58729472154457,16.029938256577317
408,true_active_true_active,98,58,99,59,1.9127322,-1.7619737,1.0,1.0,1.0,1.0,14.335444200051434,14.942405801237243,16.044171323575075
408,true_active_true_active,98,56,99,57,1.9127322,-0.670891,1.0,1.0,1.0,0.88225,14.335444200051434,14.983709061612247,5.065419431556474
408,true_active_true_active,98,64,99,65,1.9127322,-0.87048876,1.0,1.0,1.0,0.998125,14.335444200051434,17.58729472154457,19.354778417379514
408,true_active_true_active,58,56,59,57,-1.7619737,-0.670891,1.0,1.0,1.0,0.88225,14.942405801237243,14.983709061612247,15.13717747182285
408,true_active_true_active,58,64,59,65,-1.7619737,-0.87048876,1.0,1.0,1.0,0.998125,14.942405801237243,17.58729472154457,17.214104186491383
408,true_active_true_active,56,64,57,65,-0.670891,-0.87048876,1.0,1.0,0.88225,0.998125,14.983709061612247,17.58729472154457,2.2829500012854074
409,true_active_true_active,75,82,76,83,1.9739158,-1.9857607,1.0,1.0,1.0,1.0,12.500840495516332,13.196422406158765,16.69240163782318
409,true_active_true_active,75,22,76,23,1.9739158,-1.8895081,1.0,1.0,1.0,1.0,12.500840495516332,13.203983708868975,15.862677821989031
409,true_active_true_active,75,65,76,66,1.9739158,-1.3235875,1.0,1.0,1.0,1.0,12.500840495516332,13.38970000059397,14.724783689575352
409,true_active_true_active,75,56,76,57,1.9739158,-1.9948717,1.0,1.0,1.0,1.0,12.500840495516332,13.868799239226622,15.599527020067557
409,true_active_true_active,75,34,76,35,1.9739158,1.1162024,1.0,1.0,1.0,1.0,12.500840495516332,14.18716337471072,14.740181490420374
409,true_active_true_active,75,91,76,92,1.9739158,1.412749,1.0,1.0,1.0,1.0,12.500840495516332,14.43233858118085,14.394945155680713
409,true_active_true_active,75,94,76,95,1.9739158,1.3210046,1.0,1.0,1.0,1.0,12.500840495516332,14.874895225830638,15.336858561767666
409,true_active_true_active,82,22,83,23,-1.9857607,-1.8895081,1.0,1.0,1.0,1.0,13.196422406158765,13.203983708868975,16.793182521954108
409,true_active_true_active,82,65,83,66,-1.9857607,-1.3235875,1.0,1.0,1.0,1.0,13.196422406158765,13.38970000059397,15.003599281170468
409,true_active_true_active,82,56,83,57,-1.9857607,-1.9948717,1.0,1.0,1.0,1.0,13.196422406158765,13.868799239226622,18.05453174632322
409,true_active_true_active,82,34,83,35,-1.9857607,1.1162024,1.0,1.0,1.0,1.0,13.196422406158765,14.18716337471072,15.664603708898387
409,true_active_true_active,82,91,83,92,-1.9857607,1.412749,1.0,1.0,1.0,1.0,13.196422406158765,14.43233858118085,15.244412405245658
409,true_active_true_active,82,94,83,95,-1.9857607,1.3210046,1.0,1.0,1.0,1.0,13.196422406158765,14.874895225830638,15.28985377362105
409,true_active_true_active,22,65,23,66,-1.8895081,-1.3235875,1.0,1.0,1.0,1.0,13.203983708868975,13.38970000059397,15.419235142000922
409,true_active_true_active,22,56,23,57,-1.8895081,-1.9948717,1.0,1.0,1.0,1.0,13.203983708868975,13.868799239226622,17.866574622735317
409,true_active_true_active,22,34,23,35,-1.8895081,1.1162024,1.0,1.0,1.0,1.0,13.203983708868975,14.18716337471072,12.510491196096526
409,true_active_true_active,22,91,23,92,-1.8895081,1.412749,1.0,1.0,1.0,1.0,13.203983708868975,14.43233858118085,16.076642416781006
409,true_active_true_active,22,94,23,95,-1.8895081,1.3210046,1.0,1.0,1.0,1.0,13.203983708868975,14.874895225830638,14.7843800907533
409,true_active_true_active,65,56,66,57,-1.3235875,-1.9948717,1.0,1.0,1.0,1.0,13.38970000059397,13.868799239226622,14.815597635453095
409,true_active_true_active,65,34,66,35,-1.3235875,1.1162024,1.0,1.0,1.0,1.0,13.38970000059397,14.18716337471072,13.023427188070887
409,true_active_true_active,65,91,66,92,-1.3235875,1.412749,1.0,1.0,1.0,1.0,13.38970000059397,14.43233858118085,15.689911331190604
409,true_active_true_active,65,94,66,95,-1.3235875,1.3210046,1.0,1.0,1.0,1.0,13.38970000059397,14.874895225830638,16.007140390050086
409,true_active_true_active,56,34,57,35,-1.9948717,1.1162024,1.0,1.0,1.0,1.0,13.868799239226622,14.18716337471072,15.684374047184612
409,true_active_true_active,56,91,57,92,-1.9948717,1.412749,1.0,1.0,1.0,1.0,13.868799239226622,14.43233858118085,16.203751558504138
409,true_active_true_active,56,94,57,95,-1.9948717,1.3210046,1.0,1.0,1.0,1.0,13.868799239226622,14.874895225830638,15.041926699482255
409,true_active_true_active,34,91,35,92,1.1162024,1.412749,1.0,1.0,1.0,1.0,14.18716337471072,14.43233858118085,15.395288104982638
409,true_active_true_active,34,94,35,95,1.1162024,1.3210046,1.0,1.0,1.0,1.0,14.18716337471072,14.874895225830638,14.871544433927278
409,true_active_true_active,91,94,92,95,1.412749,1.3210046,1.0,1.0,1.0,1.0,14.43233858118085,14.874895225830638,15.04331545227976
410,true_active_true_active,80,91,81,92,-1.5995016,-1.6169387,1.0,1.0,1.0,1.0,12.544017037262478,14.074212550462445,18.547388088632395
410,true_active_true_active,80,58,81,59,-1.5995016,-1.2930483,1.0,1.0,1.0,1.0,12.544017037262478,14.280169700102999,18.60295743277759
410,true_active_true_active,80,86,81,87,-1.5995016,0.9041792,1.0,1.0,1.0,1.0,12.544017037262478,15.445663427161897,17.533680669689236
410,true_active_true_active,80,76,81,77,-1.5995016,0.9717379,1.0,1.0,1.0,0.999125,12.544017037262478,15.963322217870484,13.732560338286977
410,true_active_true_active,80,77,81,78,-1.5995016,1.5998867,1.0,1.0,1.0,1.0,12.544017037262478,16.327204236259373,15.512657714951507
410,true_active_true_active,80,96,81,97,-1.5995016,-1.0042795,1.0,1.0,1.0,1.0,12.544017037262478,16.42283662952187,15.338899144045198
410,true_active_true_active,80,34,81,35,-1.5995016,-1.0248797,1.0,1.0,1.0,1.0,12.544017037262478,18.347699218163868,19.535021043476135
410,true_active_true_active,91,58,92,59,-1.6169387,-1.2930483,1.0,1.0,1.0,1.0,14.074212550462445,14.280169700102999,18.804213990830863
410,true_active_true_active,91,86,92,87,-1.6169387,0.9041792,1.0,1.0,1.0,1.0,14.074212550462445,15.445663427161897,18.142832652300996
410,true_active_true_active,91,76,92,77,-1.6169387,0.9717379,1.0,1.0,1.0,0.999125,14.074212550462445,15.963322217870484,13.528692903638161
410,true_active_true_active,91,77,92,78,-1.6169387,1.5998867,1.0,1.0,1.0,1.0,14.074212550462445,16.327204236259373,16.006007588881108
410,true_active_true_active,91,96,92,97,-1.6169387,-1.0042795,1.0,1.0,1.0,1.0,14.074212550462445,16.42283662952187,16.150504394857425
410,true_active_true_active,91,34,92,35,-1.6169387,-1.0248797,1.0,1.0,1.0,1.0,14.074212550462445,18.347699218163868,19.68101203426001
410,true_active_true_active,58,86,59,87,-1.2930483,0.9041792,1.0,1.0,1.0,1.0,14.280169700102999,15.445663427161897,18.09912873830939
410,true_active_true_active,58,76,59,77,-1.2930483,0.9717379,1.0,1.0,1.0,0.999125,14.280169700102999,15.963322217870484,10.505437793297084
410,true_active_true_active,58,77,59,78,-1.2930483,1.5998867,1.0,1.0,1.0,1.0,14.280169700102999,16.327204236259373,16.42260964074653
410,true_active_true_active,58,96,59,97,-1.2930483,-1.0042795,1.0,1.0,1.0,1.0,14.280169700102999,16.42283662952187,14.409515924664092
410,true_active_true_active,58,34,59,35,-1.2930483,-1.0248797,1.0,1.0,1.0,1.0,14.280169700102999,18.347699218163868,20.052440409393302
410,true_active_true_active,86,76,87,77,0.9041792,0.9717379,1.0,1.0,1.0,0.999125,15.445663427161897,15.963322217870484,10.453657270911826
410,true_active_true_active,86,77,87,78,0.9041792,1.5998867,1.0,1.0,1.0,1.0,15.445663427161897,16.327204236259373,17.10459032885957
410,true_active_true_active,86,96,87,97,0.9041792,-1.0042795,1.0,1.0,1.0,1.0,15.445663427161897,16.42283662952187,16.661622721581498
410,true_active_true_active,86,34,87,35,0.9041792,-1.0248797,1.0,1.0,1.0,1.0,15.445663427161897,18.347699218163868,19.65114362573745
410,true_active_true_active,76,77,77,78,0.9717379,1.5998867,1.0,1.0,0.999125,1.0,15.963322217870484,16.327204236259373,16.278988805347623
410,true_active_true_active,76,96,77,97,0.9717379,-1.0042795,1.0,1.0,0.999125,1.0,15.963322217870484,16.42283662952187,16.864154685218153
410,true_active_true_active,76,34,77,35,0.9717379,-1.0248797,1.0,1.0,0.999125,1.0,15.963322217870484,18.347699218163868,17.23235501247259
410,true_active_true_active,77,96,78,97,1.5998867,-1.0042795,1.0,1.0,1.0,1.0,16.327204236259373,16.42283662952187,15.954469778348104
410,true_active_true_active,77,34,78,35,1.5998867,-1.0248797,1.0,1.0,1.0,1.0,16.327204236259373,18.347699218163868,18.592684472418913
410,true_active_true_active,96,34,97,35,-1.0042795,-1.0248797,1.0,1.0,1.0,1.0,16.42283662952187,18.347699218163868,18.453294544271003
411,true_active_true_active,77,51,78,52,1.8152012,-1.6376859,1.0,1.0,1.0,1.0,12.65177512045443,13.37496002487717,17.029001806639297
411,true_active_true_active,77,45,78,46,1.8152012,0.8393911,1.0,1.0,1.0,0.998,12.65177512045443,13.809251456803505,17.259903175106977
411,true_active_true_active,77,30,78,31,1.8152012,1.595781,1.0,1.0,1.0,1.0,12.65177512045443,14.72172791564357,17.799865873304242
411,true_active_true_active,77,26,78,27,1.8152012,1.9593331,1.0,1.0,1.0,1.0,12.65177512045443,15.323991985125858,18.450362053703742
411,true_active_true_active,77,62,78,63,1.8152012,1.7669724,1.0,1.0,1.0,1.0,12.65177512045443,17.101931892344187,19.39640988243652
411,true_active_true_active,77,58,78,59,1.8152012,-1.1394637,1.0,1.0,1.0,1.0,12.65177512045443,17.50351384719262,18.884765263279377
411,true_active_true_active,77,35,78,36,1.8152012,1.9825708,1.0,1.0,1.0,1.0,12.65177512045443,23.358196511790585,22.66385510737248
411,true_active_true_active,51,45,52,46,-1.6376859,0.8393911,1.0,1.0,1.0,0.998,13.37496002487717,13.809251456803505,17.482034350748947
411,true_active_true_active,51,30,52,31,-1.6376859,1.595781,1.0,1.0,1.0,1.0,13.37496002487717,14.72172791564357,18.006821830988862
411,true_active_true_active,51,26,52,27,-1.6376859,1.9593331,1.0,1.0,1.0,1.0,13.37496002487717,15.323991985125858,17.47483105231515
411,true_active_true_active,51,62,52,63,-1.6376859,1.7669724,1.0,1.0,1.0,1.0,13.37496002487717,17.101931892344187,19.30432199825114
411,true_active_true_active,51,58,52,59,-1.6376859,-1.1394637,1.0,1.0,1.0,1.0,13.37496002487717,17.50351384719262,18.345375027848743
411,true_active_true_active,51,35,52,36,-1.6376859,1.9825708,1.0,1.0,1.0,1.0,13.37496002487717,23.358196511790585,21.546798557700505
411,true_active_true_active,45,30,46,31,0.8393911,1.595781,1.0,1.0,0.998,1.0,13.809251456803505,14.72172791564357,18.218260083595624
411,true_active_true_active,45,26,46,27,0.8393911,1.9593331,1.0,1.0,0.998,1.0,13.809251456803505,15.323991985125858,17.724283150242883
411,true_active_true_active,45,62,46,63,0.8393911,1.7669724,1.0,1.0,0.998,1.0,13.809251456803505,17.101931892344187,19.392320611083743
411,true_active_true_active,45,58,46,59,0.8393911,-1.1394637,1.0,1.0,0.998,1.0,13.809251456803505,17.50351384719262,18.34094647100676
411,true_active_true_active,45,35,46,36,0.8393911,1.9825708,1.0,1.0,0.998,1.0,13.809251456803505,23.358196511790585,21.78834234377392
411,true_active_true_active,30,26,31,27,1.595781,1.9593331,1.0,1.0,1.0,1.0,14.72172791564357,15.323991985125858,18.03794157393141
411,true_active_true_active,30,62,31,63,1.595781,1.7669724,1.0,1.0,1.0,1.0,14.72172791564357,17.101931892344187,20.072760938306356
411,true_active_true_active,30,58,31,59,1.595781,-1.1394637,1.0,1.0,1.0,1.0,14.72172791564357,17.50351384719262,19.42130581410686
411,true_active_true_active,30,35,31,36,1.595781,1.9825708,1.0,1.0,1.0,1.0,14.72172791564357,23.358196511790585,23.23230828994873
411,true_active_true_active,26,62,27,63,1.9593331,1.7669724,1.0,1.0,1.0,1.0,15.323991985125858,17.101931892344187,19.374372210361123
411,true_active_true_active,26,58,27,59,1.9593331,-1.1394637,1.0,1.0,1.0,1.0,15.323991985125858,17.50351384719262,20.622769902014674
411,true_active_true_active,26,35,27,36,1.9593331,1.9825708,1.0,1.0,1.0,1.0,15.323991985125858,23.358196511790585,24.020842606766756
411,true_active_true_active,62,58,63,59,1.7669724,-1.1394637,1.0,1.0,1.0,1.0,17.101931892344187,17.50351384719262,20.79166745847274
411,true_active_true_active,62,35,63,36,1.7669724,1.9825708,1.0,1.0,1.0,1.0,17.101931892344187,23.358196511790585,29.540183684106218
411,true_active_true_active,58,35,59,36,-1.1394637,1.9825708,1.0,1.0,1.0,1.0,17.50351384719262,23.358196511790585,22.41936416518631
412,true_active_true_active,24,34,25,35,1.4174571,-1.459824,1.0,1.0,1.0,1.0,11.193341954604787,11.462651579399013,16.850972192953556
412,true_active_true_active,24,56,25,57,1.4174571,1.5295873,1.0,1.0,1.0,1.0,11.193341954604787,11.558664367877107,16.681208143749803
412,true_active_true_active,24,48,25,49,1.4174571,1.0260903,1.0,1.0,1.0,0.999875,11.193341954604787,12.83025203481294,17.55085752686733
412,true_active_true_active,24,20,25,21,1.4174571,1.5812792,1.0,1.0,1.0,1.0,11.193341954604787,13.270971076986562,15.334367010261797
412,true_active_true_active,24,47,25,48,1.4174571,-1.7502899,1.0,1.0,1.0,1.0,11.193341954604787,14.290845413840282,17.955561742072906
