seed,j0,j1,beta_true,truth,pip_last,pip_mcmc,pip_absdiff,pip_js,spike_js,selected_last,selected_mcmc,tp_both,tn_both,mean_last,mean_mcmc,sd_last,sd_mcmc,slab_skl
464,29,30,0.0,0,0.0,0.000125,0.000125,4.3274949835870214e-05,4.3274949835870214e-05,0,0,False,True,-0.4259739197775,-0.006305048770697301,0.0038131514420100673,0.03869571050563845,
464,30,31,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.29743192681,-0.006772979005475975,0.003304138843860371,0.03937887432413415,
464,31,32,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.32832940445750003,0.007629443894201797,0.0031891279985785987,0.04112640010774143,
464,32,33,0.0,0,0.0,0.003125,0.003125,0.0010842002796930495,0.0010842002796930495,0,0,False,True,0.25791777044749997,0.05953742035868466,0.005159570008783485,0.1153827027642901,
464,33,34,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.1774126239425,0.0019041267038743493,0.0032694968773605442,0.03436544590507716,
464,34,35,0.0,0,0.0,0.00325,0.00325,0.0011276216301880737,0.0011276216301880737,0,0,False,True,3.773794042315398e-13,0.0467070224593426,7.768594103626939e-12,0.10535497488761617,
464,35,36,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-2.8778469754964895e-08,-0.018781273390867298,6.38974341518916e-08,0.06315021732194778,
464,36,37,0.0,0,0.0,0.006125,0.006125,0.002127398930429978,0.002127398930429978,0,0,False,True,3.3046370522816245e-14,-0.08636934086208634,4.194440471673992e-13,0.13230725226688864,
464,37,38,0.37484202,1,0.0,0.00175,0.00175,0.000606825029431664,0.000606825029431664,0,0,False,False,0.17149792295499997,0.10985788407924542,0.003539640597142138,0.13164866174040876,
464,38,39,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.07038455772675001,-0.005439036847623259,0.004805599678804849,0.040611653289368124,
464,39,40,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.472728789755,-0.0046158664560676625,0.005590044862252739,0.03842667578537909,
464,40,41,0.0,0,0.0,0.000125,0.000125,4.3274949835870214e-05,4.3274949835870214e-05,0,0,False,True,8.881816134280323e-25,0.013407233527111569,3.474096177823047e-23,0.054145841267897926,
464,41,42,0.0,0,0.0,0.000625,0.000625,0.00021660058683832997,0.00021660058683832997,0,0,False,True,0.2597091070225,-0.018987386696587314,0.004118085903690859,0.06692365661972867,
464,42,43,0.0,0,0.0,0.00075,0.00075,0.0002599428691989206,0.0002599428691989206,0,0,False,True,-0.24793020104250002,-0.044771825294959794,0.0022086032860646667,0.09614257275922272,
464,43,44,0.0,0,0.0,0.000125,0.000125,4.3274949835870214e-05,4.3274949835870214e-05,0,0,False,True,-7.732261224019831e-12,0.013074436983470532,7.944204290295239e-11,0.05308402606346995,
464,44,45,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-8.474769951009673e-14,0.0050544054389552355,8.61915682714786e-13,0.03958722621587186,
464,45,46,0.0,0,0.0,0.00025,0.00025,8.659904290211192e-05,8.659904290211192e-05,0,0,False,True,-0.0728458711295,-0.03414535400095643,0.0027967768809087747,0.0853935861281642,
464,46,47,-1.9921334,1,1.0,1.0,0.0,0.0,0.0,1,1,True,False,-1.71570826155,-2.0033595304802834,0.006416132629923403,0.12426008661172691,16.138812288462923
464,47,48,0.0,0,0.0,0.00025,0.00025,8.659904290211192e-05,8.659904290211192e-05,0,0,False,True,0.123698847105,0.01964752762797272,0.0038150573138080747,0.06442167139140938,
464,48,49,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.4100766210175,-0.0008720137051042198,0.005420610626345236,0.033057945295850946,
464,49,50,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.021249454531375,0.0025499796196167598,0.0020438612770566442,0.039071400711297,
464,50,51,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-4.580834071157003e-09,-0.009159293889680932,1.620976329654976e-08,0.04798479369644163,
464,51,52,0.0,0,0.0,0.008875,0.008875,0.003085660197331275,0.003085660197331275,0,0,False,True,-0.2436743729575,-0.09810450766576523,0.0036917969792787607,0.14305619940049735,
464,52,53,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-2.2041395193894612e-13,-0.007724956010540193,2.4508472171886413e-12,0.043517086622378354,
464,53,54,-1.8637606,1,1.0,1.0,0.0,0.0,0.0,1,1,True,False,-1.8559453232999998,-1.7392497051204718,0.007744762330208396,0.11751188246928769,12.041469060085506
464,54,55,0.0,0,0.0,0.002125,0.002125,0.0007369710598682555,0.0007369710598682555,0,0,False,True,0.26429362436500003,0.04376962676414243,0.004525096424242618,0.10129526165516106,
464,55,56,0.0,0,0.0,0.000125,0.000125,4.3274949835870214e-05,4.3274949835870214e-05,0,0,False,True,-0.03907354113375,0.007277342867321597,0.0013699124245338873,0.04193846407234156,
464,56,57,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.0,0.002072731755689184,0.0,0.03314345728550794,
464,57,58,0.0,0,0.0,0.000125,0.000125,4.3274949835870214e-05,4.3274949835870214e-05,0,0,False,True,-5.071400082598551e-20,-0.020877921411480975,1.091547760831525e-18,0.06750422419814714,
464,58,59,0.0,0,0.00025,0.0,0.00025,8.659904290211192e-05,8.659904290211192e-05,0,0,False,True,0.864256514195,0.0005638650008950052,0.010364184135787593,0.03720819253983916,
464,59,60,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.21250443342,-0.019419376416493883,0.0025967435665838474,0.06328129600775474,
464,60,61,0.0,0,0.0,0.000125,0.000125,4.3274949835870214e-05,4.3274949835870214e-05,0,0,False,True,-7.483927273338757e-13,-0.003132015123246457,9.818171720422837e-12,0.04084639032926709,
464,61,62,0.0,0,0.0,0.031875,0.031875,0.011176021172613465,0.011176021172613465,0,0,False,True,-0.160091974455,-0.1712963416091757,0.0033888639450529246,0.1731285242493907,
464,62,63,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.35801189155999996,-0.010988096234035499,0.004375860405377913,0.05015112977305889,
464,63,64,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.02302814741775,0.0005260124001433519,0.0017674252653196007,0.037178127566090055,
464,64,65,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.28603199595,0.0013389140832771762,0.0028706149171761662,0.03620694507039534,
464,65,66,0.0,0,0.0,0.200625,0.200625,0.07513515902266527,0.07513515902266527,0,0,False,True,-0.04493864128975,-0.35272081930515864,0.0015544423187949185,0.17826832057346806,
464,66,67,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.08593499115025,-0.021017773360303995,0.0013415246597916718,0.06569447575243643,
464,67,68,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.13103335214024997,-0.0007989455002974941,0.0040844364269615255,0.03368268804634803,
464,68,69,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,1.7254509426253406e-16,0.009884657358986781,4.966795421593411e-15,0.04831168859360971,
464,69,70,0.0,0,0.0,0.000375,0.000375,0.00012992848202715538,0.00012992848202715538,0,0,False,True,-0.6691968123625,-0.022449908177435904,0.007201572379729507,0.06750093230619988,
464,70,71,-1.7705563,1,1.0,1.0,0.0,0.0,0.0,1,1,True,False,-1.701230589475,-1.721519754004917,0.0061490209777832145,0.12141388932731127,10.331466303387497
464,71,72,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,8.838074037625835e-08,0.0010322833040653325,2.7338605570759044e-07,0.03521047626416504,
464,72,73,0.0,0,0.0,0.00075,0.00075,0.0002599428691989206,0.0002599428691989206,0,0,False,True,-2.0966829527745917e-11,0.026049138940690008,2.631015576930834e-10,0.07560678382299005,
464,73,74,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.075605144228,0.015555135872176188,0.0021476514804608304,0.06209019846618168,
464,74,75,0.0,0,0.0,0.001375,0.001375,0.000476714482749109,0.000476714482749109,0,0,False,True,0.14209370982025002,-0.028370059622260215,0.004550185033019584,0.08268533685331618,
464,75,76,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.11108141356925,-0.006296144558207709,0.0026887530835189924,0.04977290579030879,
464,76,77,0.0,0,0.0,0.000875,0.000875,0.0003032892030604246,0.0003032892030604246,0,0,False,True,-0.1567512398175,-0.022284966843295364,0.0021546479681890376,0.07179611430594299,
464,77,78,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.008862657661724999,0.007844483262310324,0.002490012856263545,0.04508964576042134,
464,78,79,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.3866885618,0.0020830923248716803,0.00445920130306755,0.03557835858346956,
464,79,80,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.0059591371375975,-0.007937890976877408,0.0028864638770357927,0.040125304896402154,
464,80,81,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.333928482145,-0.0002325282789765787,0.00422452238786159,0.03435647055826333,
464,81,82,0.0,0,0.0,0.002125,0.002125,0.0007369710598682555,0.0007369710598682555,0,0,False,True,0.30155503789,0.025663878164504012,0.004318646014558899,0.08133689976655638,
464,82,83,1.8515482,1,0.9995,1.0,0.0004999999999999449,0.0001732624184988295,0.0001732624184988295,1,1,True,False,1.969984050250001,1.6843859857172745,0.04525566944330895,0.15103491255221857,13.457244546349385
464,83,84,0.0,0,0.0,0.000125,0.000125,4.3274949835870214e-05,4.3274949835870214e-05,0,0,False,True,-0.33423927291499994,-0.00905883355670396,0.0032965517379247525,0.05170155535277542,
464,84,85,0.0,0,0.0,0.001875,0.001875,0.0006502031007006697,0.0006502031007006697,0,0,False,True,-4.968596828879808e-32,-0.03855442904333393,2.0274216226213457e-30,0.09317489039145391,
464,85,86,0.0,0,0.0,0.0015,0.0015,0.0005200807165572391,0.0005200807165572391,0,0,False,True,0.20354192254999998,0.03595451172176858,0.0051806012477044715,0.09072480143420848,
464,86,87,0.0,0,0.0,0.000625,0.000625,0.00021660058683832997,0.00021660058683832997,0,0,False,True,-0.34798346809999997,-0.01963486809840952,0.0050559526502467,0.06663320575994668,
464,87,88,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.3708417547475,-0.0010038367540783344,0.003432320239828798,0.032820380445786106,
464,88,89,0.0,0,0.0,0.00025,0.00025,8.659904290211192e-05,8.659904290211192e-05,0,0,False,True,0.49375074278500003,0.018373154465157072,0.005431483053961069,0.0629629677719084,
464,89,90,0.0,0,0.0,0.000125,0.000125,4.3274949835870214e-05,4.3274949835870214e-05,0,0,False,True,0.0,0.009368829852404507,0.0,0.04868269062549668,
464,90,91,0.0,0,0.0,0.000625,0.000625,0.00021660058683832997,0.00021660058683832997,0,0,False,True,-0.2413384100525,-0.03455956630372367,0.004173118106806331,0.08439669615935139,
464,91,92,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,1.107830160415217e-18,-0.0028220688408438586,6.106117818646893e-17,0.03922697646231286,
464,92,93,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.26215221316,-0.004077434284744993,0.0025487366488994656,0.03639566998567129,
464,93,94,0.0,0,0.0,0.000125,0.000125,4.3274949835870214e-05,4.3274949835870214e-05,0,0,False,True,4.216479710206481e-11,0.013020228955164042,2.0967144715407412e-10,0.056420334916890705,
464,94,95,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.2871079131975,-0.00831566498938707,0.002594602354814096,0.046458507514918056,
464,95,96,0.0,0,0.0,0.000375,0.000375,0.00012992848202715538,0.00012992848202715538,0,0,False,True,-0.17066930306999997,0.012821954423651317,0.003254861593095992,0.0563872919123219,
464,96,97,0.0,0,0.0,0.001,0.001,0.00034663955139941976,0.00034663955139941976,0,0,False,True,-0.20163574781,0.034022170170089495,0.004231057161353562,0.08676773589378525,
464,97,98,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.2696151385275001,-0.010087876042183452,0.003341272722161777,0.04875964182607805,
464,98,99,0.0,0,0.0,0.000125,0.000125,4.3274949835870214e-05,4.3274949835870214e-05,0,0,False,True,-1.9574888242357004e-17,0.014171253862378067,1.2379761945186792e-15,0.05607618925805273,
464,99,100,0.0,0,0.0,0.00025,0.00025,8.659904290211192e-05,8.659904290211192e-05,0,0,False,True,0.08479140613599999,-0.016688626365062766,0.0031948161509602066,0.06282095096073084,
465,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-4.7398948624011e-10,0.0017194437867975425,1.2031128833094983e-08,0.030283264478070723,
465,1,2,0.0,0,0.0,0.000125,0.000125,4.3274949835870214e-05,4.3274949835870214e-05,0,0,False,True,0.043260172979000006,-0.02137183134087909,0.0030748986495676275,0.06659249490099327,
465,2,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.1644849788575,-0.00040778643342072817,0.002696987824194954,0.02780004017383708,
465,3,4,-0.9070171,1,1.0,0.990875,0.00912500000000005,0.0031728697792716273,0.0031728697792716273,1,1,True,False,-1.3239142737000003,-0.7989491686002059,0.0058120380319488215,0.12459228877455433,19.946107129759174
465,4,5,0.0,0,0.0,0.000125,0.000125,4.3274949835870214e-05,4.3274949835870214e-05,0,0,False,True,-0.16267222583500002,-0.008494316631562767,0.004743374107721855,0.043249851839623064,
465,5,6,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-1.1792356440325406e-12,-0.002639687757729384,3.001938180205948e-11,0.0322988955607526,
465,6,7,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-6.92977068954926e-30,-0.014399138660134725,3.859395762165691e-28,0.0561328575979413,
465,7,8,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.14994440677749998,-0.018767578229283884,0.0020956897406555586,0.06085011422137513,
465,8,9,-1.9840289,1,1.0,1.0,0.0,0.0,0.0,1,1,True,False,-2.127203608025,-1.9587913377722452,0.009561931606709546,0.12202112119072923,11.408764524365832
465,9,10,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.2360145122175,-0.001692438214416553,0.004143807281908566,0.03473286634906635,
465,10,11,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.416462513455,0.000428365042300792,0.004407964969166777,0.027418440285397003,
465,11,12,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.0404603610705,0.0033572485169882267,0.0014983395140836997,0.0328067870022769,
465,12,13,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.11204266352100001,-0.0019846278830174314,0.00147993268220306,0.03250337875641811,
465,13,14,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.088987419672,0.0003378352547110387,0.0030374667889599147,0.03443507211847629,
465,14,15,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-4.2150327991250025e-12,-0.0007359070165343796,1.0277564236751147e-10,0.027240357591769515,
465,15,16,0.0,0,0.0,0.000125,0.000125,4.3274949835870214e-05,4.3274949835870214e-05,0,0,False,True,-0.16815063165250002,0.024505354244126025,0.001965595332531473,0.07094762058810317,
465,16,17,-1.3425305,1,1.0,1.0,0.0,0.0,0.0,1,1,True,False,-1.389783287125,-1.2470027152300522,0.005939642852375063,0.1193049213211302,13.287377005211766
465,17,18,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.013849155502624999,0.0005072805159252831,0.0011701421010160639,0.031972051682836906,
465,18,19,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.12993118698925002,0.007867251340129763,0.001916026504571574,0.04407010593905377,
465,19,20,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,1.3648312798792077e-24,-0.0035191094899704165,5.31245077671729e-23,0.03394202917617652,
465,20,21,0.0,0,0.0,0.000875,0.000875,0.0003032892030604246,0.0003032892030604246,0,0,False,True,0.2484772998425,0.03910017793652328,0.002078016139348609,0.09266517420810201,
465,21,22,0.0,0,0.0,0.000375,0.000375,0.00012992848202715538,0.00012992848202715538,0,0,False,True,-0.06920030665325,0.03964343650595181,0.002667682701491912,0.092020224523428,
465,22,23,0.0,0,0.0,0.00025,0.00025,8.659904290211192e-05,8.659904290211192e-05,0,0,False,True,-0.35014976067,-0.02746020392377793,0.004183894711749341,0.07440152471609757,
465,23,24,-1.6042483,1,1.0,1.0,0.0,0.0,0.0,1,1,True,False,-2.194160602725,-1.7472451369989208,0.010885672983067177,0.12603705637285598,18.01414947409033
465,24,25,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.3918183393925,0.004572030746026129,0.002973941687462292,0.03752675140541343,
465,25,26,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.0440699937295,0.004770447226379607,0.0013588629510663133,0.03509845921235644,
465,26,27,0.0,0,0.0,0.004,0.004,0.0013882323300977008,0.0013882323300977008,0,0,False,True,-0.38804759765,-0.08636528857056175,0.006719493509000168,0.13055410947160417,
465,27,28,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.204855049405,-0.00487591534577775,0.0013805217677724496,0.036931555777919914,
465,28,29,0.0,0,0.0,0.002625,0.002625,0.0009105542039648624,0.0009105542039648624,0,0,False,True,-0.2376941334925,-0.030650360870609055,0.002263375565779897,0.08761671909144324,
465,29,30,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.15981615815499997,0.0046562090174123326,0.0017957457510245506,0.03663112174824621,
465,30,31,-0.3707563,1,0.0,0.02425,0.02425,0.008478746364865663,0.008478746364865663,0,0,False,False,-0.26308203785499995,-0.16302670732234925,0.0031880991306231943,0.1683075427358788,
465,31,32,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.11598409190025001,0.014092679970563375,0.0013100244809568001,0.05304794112581287,
465,32,33,0.0,0,0.0,0.000875,0.000875,0.0003032892030604246,0.0003032892030604246,0,0,False,True,-0.31736654298999994,-0.039326182619963755,0.003110771091677571,0.09166385800951565,
465,33,34,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.20022487850499998,-0.003482690933715663,0.0025734241173005355,0.03455529110431383,
465,34,35,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.054184758335249994,-0.0003899693637177495,0.0033013066576028437,0.030209496412325617,
465,35,36,0.0,0,0.0,0.000375,0.000375,0.00012992848202715538,0.00012992848202715538,0,0,False,True,-0.1790720944875,-0.05484907351816761,0.0031470891546600617,0.10300794996019597,
465,36,37,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-2.784802e-40,0.005009839156486384,1.7612634305184445e-38,0.03735408903797261,
465,37,38,0.0,0,0.0,0.000375,0.000375,0.00012992848202715538,0.00012992848202715538,0,0,False,True,-0.10599524237325,-0.025796680954181896,0.0025577049841660794,0.07266689999325843,
465,38,39,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.17284694445149998,0.0013200469723254429,0.005786517969008636,0.02983547711586465,
465,39,40,0.0,0,0.0,0.000125,0.000125,4.3274949835870214e-05,4.3274949835870214e-05,0,0,False,True,-0.08480117258800002,-0.013966417148846014,0.002905170494013247,0.05658108722764969,
465,40,41,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.1307125079475,-0.006225607505369679,0.0011829302045834069,0.03730040768072471,
465,41,42,0.0,0,0.0,0.000125,0.000125,4.3274949835870214e-05,4.3274949835870214e-05,0,0,False,True,1.925438423583353e-12,0.01638783625228666,1.2177218096142063e-10,0.060289604296008374,
465,42,43,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,1.5685095686636614e-28,-0.0003928535482088418,1.1609853284662905e-26,0.031929786242053594,
465,43,44,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,1.072858958644686e-07,0.006918103560843419,3.4366010518388525e-07,0.04223441656133103,
465,44,45,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.22204892927,-0.004473573198623558,0.0020206888634106924,0.038059529376226184,
465,45,46,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,2.1855034937971875e-23,-0.008235050598820287,1.00168546673148e-21,0.042143728218347824,
465,46,47,-1.4151887,1,0.99975,1.0,0.00024999999999997247,8.659904290186536e-05,8.659904290186536e-05,1,1,True,False,-1.634316028059925,-1.2639671806999768,0.02691435248356816,0.12526161313029788,17.262971464051475
465,47,48,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.04384432653400001,-0.0026857731839671204,0.003380721865481924,0.03427043121147324,
465,48,49,0.0,0,0.0,0.000125,0.000125,4.3274949835870214e-05,4.3274949835870214e-05,0,0,False,True,-0.09690029914675,-0.008692173950609545,0.001779420009415206,0.0444934609769571,
465,49,50,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.0515889847635,0.012573566898362516,0.0021854905668852558,0.05152363732010598,
465,50,51,0.0,0,0.0,0.000125,0.000125,4.3274949835870214e-05,4.3274949835870214e-05,0,0,False,True,0.26222886626499997,0.007666738473281387,0.0020547819809839055,0.0413230006275575,
465,51,52,-1.1227517,1,1.0,1.0,0.0,0.0,0.0,1,1,True,False,-1.2998759766,-1.0894649629854243,0.0062312843041027344,0.12962337669449994,14.470156957091906
465,52,53,0.0,0,0.0,0.00075,0.00075,0.0002599428691989206,0.0002599428691989206,0,0,False,True,0.161238765085,0.05716739602088976,0.0018997294392534912,0.10385594132159601,
465,53,54,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,1.6347657102483468e-08,0.0012534785720795373,4.6923274040757046e-08,0.037092710540793127,
465,54,55,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.08131134888,-0.0007376795273876859,0.0022911746085931637,0.032938919087397364,
465,55,56,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.059163912889000005,-0.0006189907214148021,0.0019294457018533533,0.024991221382620075,
465,56,57,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,2.8128536414971855e-29,0.004628405557590632,1.5251110757510234e-27,0.036812238720307706,
465,57,58,0.0,0,0.0,0.027375,0.027375,0.009582353148356607,0.009582353148356607,0,0,False,True,-0.18249848083,-0.14832998314230916,0.0030703222797649537,0.16871857262025353,
465,58,59,0.0,0,0.0,0.003625,0.003625,0.001257909279132359,0.001257909279132359,0,0,False,True,-7.952450538315381e-16,-0.07590235412317671,3.522514238686063e-14,0.12512440996981802,
465,59,60,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-2.4196691544333166e-08,-0.004118320154673344,8.854769183875634e-07,0.03535325633511987,
465,60,61,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.038404426914749996,-0.012067063181333413,0.0020510605398825726,0.04912029384751835,
465,61,62,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.08731316338425,0.007374627495839628,0.002606139086060211,0.04183086367658877,
465,62,63,0.0,0,0.0,0.003625,0.003625,0.001257909279132359,0.001257909279132359,0,0,False,True,-3.0166448638278037e-12,-0.05981934521640428,1.4832803557400436e-10,0.11511796635968684,
465,63,64,0.0,0,0.0,0.002125,0.002125,0.0007369710598682555,0.0007369710598682555,0,0,False,True,-0.10359333229199999,-0.03580871025702655,0.0037622341232437092,0.09185603915258334,
465,64,65,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.32840765463000005,-0.0015753493229735465,0.002535180711244196,0.028922509740871846,
465,65,66,0.0,0,0.0,0.00025,0.00025,8.659904290211192e-05,8.659904290211192e-05,0,0,False,True,0.12644264783,-0.012355868579693298,0.002905118218781448,0.0503472299827609,
465,66,67,0.0,0,0.0,0.0055,0.0055,0.0019098787920521071,0.0019098787920521071,0,0,False,True,0.539993903425,0.11066530274927533,0.004946059989478529,0.14197544984293242,
465,67,68,0.0,0,0.0,0.0115,0.0115,0.004002151895855703,0.004002151895855703,0,0,False,True,1.1987320518508058e-08,0.09792525845081093,5.253564417510098e-08,0.14557953044399158,
465,68,69,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-4.6047551483113886e-10,0.005996767354161762,5.801576555969385e-09,0.03854088642512217,
465,69,70,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,6.148643821603002e-28,0.0014007484180161116,3.533878412320333e-26,0.031541234131443885,
465,70,71,0.0,0,0.0,0.000125,0.000125,4.3274949835870214e-05,4.3274949835870214e-05,0,0,False,True,-0.08157326289825001,-0.012684764210016982,0.0022237233407435735,0.05349106610158057,
465,71,72,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.19870476297000003,-0.0020528242495369666,0.0019232653984689208,0.030770121918861446,
465,72,73,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.13168444960275003,0.0016120316839376616,0.0019366550552829954,0.03801956121216222,
465,73,74,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.3960356124625,0.003982794114467077,0.003613934086993888,0.03394441596024056,
465,74,75,0.0,0,0.0,0.0005,0.0005,0.00017326241849915846,0.00017326241849915846,0,0,False,True,0.2296389207575,0.042436255184033614,0.0019844150411848253,0.09166022633629246,
465,75,76,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.2179316848025,0.000548064961558742,0.003671052615089922,0.03051273481181882,
465,76,77,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-2.4767450370558083e-12,0.002965998421565807,1.0945210662841771e-10,0.03352536214523981,
465,77,78,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.115477274341,-0.0050775483290765346,0.001270878220451271,0.034439026028126846,
465,78,79,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-1.745086528338784e-11,0.004022781514716592,1.0110142964780045e-09,0.03585886014312109,
465,79,80,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.015315591809674999,-0.0019058667333395484,0.0009809323370988223,0.034111114089596106,
465,80,81,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.04584484409475,0.0029688409596881032,0.0022919624099848202,0.0348448731946733,
465,81,82,-0.8128123,1,1.0,0.999625,0.0003750000000000142,0.0001299284820269686,0.0001299284820269686,1,1,True,False,-0.5819001571000001,-0.9317984930449833,0.004668876042357692,0.12152460410824466,17.613277870349005
465,82,83,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-5.493881210304444e-07,0.00043598040537719176,6.892778906337016e-07,0.03143313298956084,
465,83,84,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.09390672035399998,0.004746318722677806,0.001438985049803557,0.03610267654462034,
465,84,85,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-9.281184430873782e-17,-0.0031607659939248273,4.7526837616732985e-15,0.0322272140647717,
465,85,86,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.04195677481125,0.009938640594805686,0.002692471432543441,0.045740787392679005,
465,86,87,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-2.527099437956113e-08,-0.008582418990983132,1.0857382349410101e-07,0.04585087998566678,
465,87,88,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-4.0147794505547155e-17,-0.007523515542586722,1.2668491651298343e-15,0.042869219062317436,
465,88,89,1.2649925,1,1.0,1.0,0.0,0.0,0.0,1,1,True,False,1.4319480354,1.224565859167512,0.006479204678159751,0.11502765722398628,14.997337426559339
465,89,90,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.15133212824,0.0002089035915694637,0.0024761053540780786,0.03071537643793204,
