seed,pair_type,j0,k0,j1,k1,beta_true_j,beta_true_k,pip_absdiff_j,pip_absdiff_k,pre_score,pair_mean_l2,pair_cov_fro,pair_corr_absdiff,pair_mmd2,pair_score
400,active_zero,18,58,19,59,-1.6515998,0.0,0.0,0.0,0.30498880877028556,0.10466639197924339,0.013127880363294429,0.12140063707879362,0.7281543185635025,1.0590318003304153
400,active_zero,18,22,19,23,-1.6515998,0.0,0.0,0.0,0.3050981769906654,0.1046902262204074,0.013114503787342467,0.027826294073132595,0.6974667593213753,1.0190952142882301
400,active_zero,18,87,19,88,-1.6515998,0.0,0.0,0.0,0.308468465577489,0.10472556890864897,0.013129612379880553,0.010629275936875559,0.7208126460681791,1.0440989992251906
400,active_zero,18,9,19,10,-1.6515998,0.0,0.0,0.0,0.3086653026269599,0.10472170683127524,0.013131965709147082,0.05954122264824379,0.6756761665170598,1.0040507535192582
400,active_zero,18,4,19,5,-1.6515998,0.0,0.0,0.0,0.3087315344857441,0.10472759525119626,0.013128165889671395,0.007046024125188233,0.715722219719234,1.0389131576150346
400,active_zero,18,28,19,29,-1.6515998,0.0,0.0,0.0,0.30895172560338763,0.10477681278038965,0.013121082375003017,0.05182154660310678,0.7232375407425344,1.0511293728780222
400,active_zero,12,85,13,86,1.2004611,0.0,0.0,0.000125,0.30912168089576414,0.07737877056755264,0.01510478655139399,0.17543010655121274,0.6223658946756008,0.96054465992109
400,active_zero,12,84,13,85,1.2004611,0.0,0.0,0.0,0.30912543612895704,0.07893009805355863,0.014703012559152275,0.3047019006556249,0.7118826618106127,1.0630470509502759
400,active_zero,18,76,19,77,-1.6515998,0.0,0.0,0.0,0.309508952076822,0.1047597464636209,0.013128364433832796,0.04790818451320472,0.7001371587555504,1.0281949950385132
400,active_zero,18,68,19,69,-1.6515998,0.0,0.0,0.0,0.3105307557597152,0.10475008753717746,0.013137853584978472,0.09613887959030569,0.7109651952318609,1.044869311100569
400,active_zero,18,92,19,93,-1.6515998,0.0,0.0,0.0,0.3114275372583597,0.10481163262650361,0.013132532721195326,0.03341548813582439,0.7244123372256059,1.0529457197404972
400,active_zero,18,17,19,18,-1.6515998,0.0,0.0,0.0,0.3116987067354018,0.10482712267538587,0.013132600757064133,0.10591907904631265,0.716539794354116,1.0525962714509538
400,active_zero,18,27,19,28,-1.6515998,0.0,0.0,0.000125,0.3120114181559306,0.10466599304558168,0.01315763114363506,0.2915848288043232,0.6632476079090845,1.0181735160359144
400,active_zero,18,41,19,42,-1.6515998,0.0,0.0,0.0,0.312410624076945,0.1048179169707438,0.013140911895124749,0.22237949330395446,0.6658513425554033,1.0142669356335994
400,active_zero,49,26,50,27,1.7504162,0.0,0.0,0.0,0.3173502056262091,0.11595577247656916,0.013788850053408522,0.020107514481630537,0.7576736094399478,1.092077356275329
400,active_zero,18,19,19,20,-1.6515998,0.0,0.0,0.0,0.31749605499143585,0.10493007831147097,0.013191657685583667,0.18670528272417997,0.7191268917895501,1.069084397305947
400,active_zero,49,83,50,84,1.7504162,0.0,0.0,0.0,0.3182567519438255,0.11595058544392552,0.013796175004021926,0.1152761077634263,0.7294825490899731,1.0743110141055394
400,active_zero,18,36,19,37,-1.6515998,0.0,0.0,0.0,0.318320244339937,0.1049463792200155,0.013172779271347182,0.00824120154548059,0.6830863756048033,1.0160185728391264
400,active_zero,49,54,50,55,1.7504162,0.0,0.0,0.0,0.31841788136652643,0.11595159844999918,0.013794980221735524,0.28377933935536215,0.6869868978968183,1.0488266180993147
400,active_zero,49,67,50,68,1.7504162,0.0,0.0,0.0,0.3195959842626423,0.11595217352034144,0.013800756050353052,0.19655198516846095,0.7224327622156883,1.076729351359799
400,active_zero,49,2,50,3,1.7504162,0.0,0.0,0.0,0.31989885832762943,0.11594985348397882,0.013807037032303559,0.32694218113886264,0.7294766475462755,1.097116468594265
