method,epoch,group_id,selection_type,block,layer,edge_layer,parameter,target,source,side,pip,gate_mean,margin_mean,margin_sd,slab_norm_mean,slab_norm_median
MCMC,,22,edge,embedding,-1,embedding,E,3,4,input,0.6101499795913696,0.23519082367420197,0.28463253378868103,1.0245366096496582,0.7387800812721252,0.6055898666381836
MCMC,,23,edge,embedding,-1,embedding,E,3,5,input,0.5946499705314636,0.22510255873203278,0.2559477686882019,1.0243796110153198,0.7201182842254639,0.5844259262084961
MCMC,,24,edge,embedding,-1,embedding,E,4,0,input,0.6927499771118164,0.3423497676849365,0.6185632944107056,1.1423853635787964,0.9904624819755554,0.8253987431526184
MCMC,,25,edge,embedding,-1,embedding,E,4,1,input,0.5720499753952026,0.2143169492483139,0.20654083788394928,1.0254160165786743,0.7124999761581421,0.5778400301933289
MCMC,,26,edge,embedding,-1,embedding,E,4,2,input,0.5665000081062317,0.20757900178432465,0.19848930835723877,1.0019872188568115,0.7220194339752197,0.5869867205619812
MCMC,,27,edge,embedding,-1,embedding,E,4,3,input,0.7318000197410583,0.3758319318294525,0.7242040634155273,1.1399686336517334,1.021334171295166,0.8613722324371338
MCMC,,28,edge,embedding,-1,embedding,E,4,4,input,0.5981000065803528,0.22750012576580048,0.2597648799419403,1.0118536949157715,0.7286463975906372,0.5863015651702881
MCMC,,29,edge,embedding,-1,embedding,E,4,5,input,0.5974000096321106,0.22982768714427948,0.2669774889945984,1.0324490070343018,0.7323623895645142,0.5920578837394714
MCMC,,30,edge,embedding,-1,embedding,E,5,0,input,0.6819999814033508,0.32052671909332275,0.5474687218666077,1.113847017288208,0.9008238315582275,0.7395622730255127
MCMC,,31,edge,embedding,-1,embedding,E,5,1,input,0.5781000256538391,0.21347573399543762,0.2158156782388687,0.9996495246887207,0.7186577916145325,0.588875412940979
MCMC,,32,edge,embedding,-1,embedding,E,5,2,input,0.5771999955177307,0.20862436294555664,0.21082943677902222,1.0030694007873535,0.7230385541915894,0.5845980644226074
MCMC,,33,edge,embedding,-1,embedding,E,5,3,input,0.7252500057220459,0.3813178241252899,0.7467452883720398,1.169933795928955,1.1034960746765137,0.9165160059928894
MCMC,,34,edge,embedding,-1,embedding,E,5,4,input,0.5953500270843506,0.2258349359035492,0.25798505544662476,1.0082862377166748,0.7201995253562927,0.5837740898132324
MCMC,,35,edge,embedding,-1,embedding,E,5,5,input,0.6017500162124634,0.22776293754577637,0.2609824240207672,1.02753484249115,0.7248491644859314,0.5875808596611023
MCMC,,36,edge,hidden_layer_1,0,hidden_layer_1,W1,0,0,input,0.6727499961853027,0.30808189511299133,0.5113229751586914,1.0889577865600586,0.8600055575370789,0.723147988319397
MCMC,,37,edge,hidden_layer_1,0,hidden_layer_1,W1,0,1,input,0.6572499871253967,0.2878832519054413,0.44784432649612427,1.0754681825637817,0.8258125185966492,0.6796056032180786
MCMC,,38,edge,hidden_layer_1,0,hidden_layer_1,W1,0,2,input,0.6657000184059143,0.2973877191543579,0.4648742079734802,1.0846487283706665,0.8634877800941467,0.7047213315963745
MCMC,,39,edge,hidden_layer_1,0,hidden_layer_1,W1,0,3,input,0.6347500085830688,0.2681136131286621,0.38124433159828186,1.0693594217300415,0.8036496043205261,0.6647703051567078
MCMC,,40,edge,hidden_layer_1,0,hidden_layer_1,W1,0,4,input,0.6579499840736389,0.29693734645843506,0.47351327538490295,1.1006336212158203,0.8238843679428101,0.6702800393104553
MCMC,,41,edge,hidden_layer_1,0,hidden_layer_1,W1,0,5,input,0.6556000113487244,0.2928849160671234,0.46321356296539307,1.0799107551574707,0.8231431841850281,0.6784157752990723
MCMC,,42,edge,hidden_layer_1,0,hidden_layer_1,W1,1,0,input,0.6527500152587891,0.284044474363327,0.43724676966667175,1.0659246444702148,0.795099139213562,0.6578710675239563
MCMC,,43,edge,hidden_layer_1,0,hidden_layer_1,W1,1,1,input,0.653249979019165,0.28706812858581543,0.4382169544696808,1.092043399810791,0.8431701064109802,0.7125523090362549
MCMC,,44,edge,hidden_layer_1,0,hidden_layer_1,W1,1,2,input,0.6668000221252441,0.29566600918769836,0.4672723710536957,1.0780582427978516,0.8714461922645569,0.7062858939170837
MCMC,,45,edge,hidden_layer_1,0,hidden_layer_1,W1,1,3,input,0.6714500188827515,0.3105589747428894,0.5115170478820801,1.1028878688812256,0.9117010831832886,0.7516843676567078
