branch,head,coupling_layer,target_coord,mean_entropy
shift,1,5,46,0.018357407301664352
shift,1,6,0,2.3019590377807617
shift,1,6,2,1.0288515090942383
shift,1,6,4,2.5051088333129883
shift,1,6,5,2.537435293197632
shift,1,6,6,2.086570978164673
shift,1,6,8,2.0086240768432617
shift,1,6,9,1.2321579456329346
shift,1,6,10,1.4405895471572876
shift,1,6,11,2.3454384803771973
shift,1,6,12,2.3994665145874023
shift,1,6,14,1.772350549697876
shift,1,6,18,1.666197657585144
shift,1,6,19,2.1666998863220215
shift,1,6,21,2.6194095611572266
shift,1,6,22,2.459029197692871
shift,1,6,23,2.702755928039551
shift,1,6,24,2.42366623878479
shift,1,6,26,2.546236276626587
shift,1,6,32,2.773784637451172
shift,1,6,34,2.707730770111084
shift,1,6,35,2.090959310531616
shift,1,6,38,2.2463109493255615
shift,1,6,45,2.2611372470855713
shift,1,6,46,1.4295687675476074
shift,1,7,1,2.9625048637390137
shift,1,7,3,2.2006537914276123
shift,1,7,7,2.2823173999786377
shift,1,7,13,2.137908697128296
shift,1,7,15,2.0167174339294434
shift,1,7,16,1.99325430393219
shift,1,7,17,1.8430248498916626
shift,1,7,20,2.0722227096557617
shift,1,7,25,1.0094192028045654
shift,1,7,27,0.9421566128730774
shift,1,7,28,0.5430678725242615
shift,1,7,29,0.7437262535095215
shift,1,7,30,0.19009356200695038
shift,1,7,31,1.973827838897705
shift,1,7,33,2.253647565841675
shift,1,7,36,2.400073528289795
shift,1,7,37,1.9669767618179321
shift,1,7,39,1.9802418947219849
shift,1,7,40,0.6612834334373474
shift,1,7,41,0.7203580141067505
shift,1,7,42,2.0633158683776855
shift,1,7,43,0.5300024151802063
shift,1,7,44,1.2269864082336426
shift,2,0,3,2.296212673187256
shift,2,0,4,2.3254647254943848
shift,2,0,5,2.0835487842559814
shift,2,0,7,1.1201626062393188
shift,2,0,8,0.1656901240348816
shift,2,0,11,0.33769598603248596
shift,2,0,12,0.8843644857406616
shift,2,0,14,2.5808582305908203
shift,2,0,16,2.6116182804107666
shift,2,0,17,1.5689074993133545
shift,2,0,19,0.8366594314575195
shift,2,0,20,0.7368770837783813
shift,2,0,21,1.2394362688064575
shift,2,0,22,1.2122716903686523
shift,2,0,23,1.365047574043274
shift,2,0,27,0.783919095993042
shift,2,0,28,1.0190497636795044
shift,2,0,29,0.945387065410614
shift,2,0,32,1.1930384635925293
shift,2,0,33,2.286170244216919
shift,2,0,34,2.0493900775909424
shift,2,0,36,2.269472122192383
shift,2,0,45,0.7710229754447937
shift,2,0,46,0.1517501175403595
shift,2,1,0,0.10656416416168213
shift,2,1,1,0.013690849766135216
shift,2,1,2,0.011679524555802345
shift,2,1,6,0.8998597264289856
shift,2,1,9,1.8626067638397217
shift,2,1,10,0.7416259050369263
shift,2,1,13,1.4529660940170288
shift,2,1,15,2.2287020683288574
shift,2,1,18,2.051605463027954
shift,2,1,24,2.5870065689086914
shift,2,1,25,1.533691644668579
shift,2,1,26,0.2638249397277832
shift,2,1,30,0.27725183963775635
shift,2,1,31,0.14135214686393738
shift,2,1,35,0.5749955773353577
shift,2,1,37,2.5775551795959473
shift,2,1,38,0.6931716799736023
shift,2,1,39,1.6985641717910767
shift,2,1,40,0.09742589294910431
shift,2,1,41,0.1598999947309494
shift,2,1,42,2.956291437149048
shift,2,1,43,2.8183648586273193
shift,2,1,44,2.5667710304260254
shift,2,2,0,2.3363237380981445
shift,2,2,1,2.202223062515259
shift,2,2,2,2.3316800594329834
shift,2,2,3,1.3021659851074219
shift,2,2,4,1.7235785722732544
shift,2,2,5,0.38367876410484314
shift,2,2,6,1.927865982055664
shift,2,2,10,2.5987799167633057
shift,2,2,12,2.530148983001709
shift,2,2,14,1.8569645881652832
shift,2,2,15,1.8970388174057007
shift,2,2,17,2.1394667625427246
shift,2,2,19,2.1804747581481934
shift,2,2,21,2.464221715927124
shift,2,2,23,2.1475205421447754
shift,2,2,26,2.444812536239624
shift,2,2,30,2.330137014389038
shift,2,2,31,2.114445209503174
shift,2,2,33,2.32289457321167
shift,2,2,34,2.5630760192871094
shift,2,2,35,2.5076513290405273
shift,2,2,36,0.045011620968580246
shift,2,2,38,2.5639638900756836
shift,2,2,46,2.6350388526916504
shift,2,3,7,2.463738441467285
shift,2,3,8,2.6250720024108887
shift,2,3,9,2.2425103187561035
shift,2,3,11,2.438854217529297
shift,2,3,13,2.7402610778808594
shift,2,3,16,2.5325965881347656
shift,2,3,18,2.475656270980835
shift,2,3,20,1.5904812812805176
shift,2,3,22,0.8596833944320679
shift,2,3,24,0.6308635473251343
shift,2,3,25,2.2873408794403076
shift,2,3,27,2.6481752395629883
shift,2,3,28,0.8821797370910645
shift,2,3,29,1.6310412883758545
shift,2,3,32,2.3487343788146973
shift,2,3,37,2.438232898712158
shift,2,3,39,2.0538241863250732
shift,2,3,40,2.1077115535736084
shift,2,3,41,0.9397026896476746
shift,2,3,42,0.7037663459777832
shift,2,3,43,0.7460963129997253
shift,2,3,44,2.1298117637634277
shift,2,3,45,1.8461098670959473
shift,2,4,1,0.30339905619621277
shift,2,4,2,1.1385419368743896
shift,2,4,4,0.8318516612052917
shift,2,4,7,2.293081045150757
shift,2,4,8,1.6511785984039307
shift,2,4,9,2.434459686279297
shift,2,4,10,1.4518730640411377
shift,2,4,11,1.5512652397155762
shift,2,4,13,0.166914701461792
shift,2,4,14,0.1931154727935791
shift,2,4,16,1.1168168783187866
shift,2,4,18,0.6314529776573181
shift,2,4,21,1.3831582069396973
shift,2,4,23,1.7027770280838013
shift,2,4,25,1.803464412689209
