branch,head,coupling_layer,target_coord,mean_entropy
shift,1,6,6,1.6965458393096924
shift,1,6,8,0.48465093970298767
shift,1,6,9,0.8158316016197205
shift,1,6,10,0.7165465354919434
shift,1,6,11,0.3566223084926605
shift,1,6,12,0.7172108292579651
shift,1,6,14,0.8588750958442688
shift,1,6,18,0.40819865465164185
shift,1,6,19,0.6522582769393921
shift,1,6,21,0.2267843335866928
shift,1,6,22,0.24196825921535492
shift,1,6,23,0.3503149449825287
shift,1,6,24,0.4401012063026428
shift,1,6,26,0.7100138068199158
shift,1,6,32,0.6811442971229553
shift,1,6,34,0.9190906882286072
shift,1,6,35,1.0333964824676514
shift,1,6,38,0.10648737847805023
shift,1,6,45,0.20583689212799072
shift,1,6,46,0.006987701635807753
shift,1,7,1,1.7533764839172363
shift,1,7,3,2.164318084716797
shift,1,7,7,2.809408664703369
shift,1,7,13,2.228867769241333
shift,1,7,15,1.9222959280014038
shift,1,7,16,2.274857997894287
shift,1,7,17,2.474324941635132
shift,1,7,20,1.4327683448791504
shift,1,7,25,1.7807801961898804
shift,1,7,27,2.265934944152832
shift,1,7,28,2.9468741416931152
shift,1,7,29,2.7555410861968994
shift,1,7,30,1.334509015083313
shift,1,7,31,2.110551118850708
shift,1,7,33,2.0761475563049316
shift,1,7,36,1.754716396331787
shift,1,7,37,1.1550358533859253
shift,1,7,39,1.5174713134765625
shift,1,7,40,0.49054452776908875
shift,1,7,41,1.580984354019165
shift,1,7,42,1.647646188735962
shift,1,7,43,1.3258930444717407
shift,1,7,44,1.5024092197418213
shift,2,0,3,2.579491376876831
shift,2,0,4,2.275556802749634
shift,2,0,5,2.1580049991607666
shift,2,0,7,1.7013885974884033
shift,2,0,8,1.5516865253448486
shift,2,0,11,1.80668306350708
shift,2,0,12,2.013601064682007
shift,2,0,14,1.3469001054763794
shift,2,0,16,1.8815293312072754
shift,2,0,17,1.5077848434448242
shift,2,0,19,0.985329806804657
shift,2,0,20,1.407639503479004
shift,2,0,21,1.3675733804702759
shift,2,0,22,1.0941708087921143
shift,2,0,23,1.4353744983673096
shift,2,0,27,2.221262216567993
shift,2,0,28,2.0951366424560547
shift,2,0,29,2.385815382003784
shift,2,0,32,1.1633564233779907
shift,2,0,33,1.5953556299209595
shift,2,0,34,1.3410710096359253
shift,2,0,36,0.9255505800247192
