variable,mean,sd,rhat,ess,mcse,quantity
edge_W1_4_3,0.6626,0.4728344516011098,1.0147855255944551,439.69954434180033,0.022549198242660627,active_indicator
edge_W1_4_4,0.59265,0.4913532831908738,1.0224740028989068,303.72936701138735,0.02819359584221282,active_indicator
edge_W1_4_5,0.6195,0.4855219218293598,1.0117438470861508,697.8270797415153,0.018379552548533056,active_indicator
edge_W2_0_0,0.67235,0.46936818471706787,1.00665144747066,630.0665119815324,0.01869908904137887,active_indicator
edge_W2_0_1,0.66285,0.472748402485455,1.0148653324826955,344.9922487136816,0.025452204337770755,active_indicator
edge_W2_0_2,0.72195,0.44804936660118716,1.0173671660086328,276.1591509469129,0.02696163023716968,active_indicator
edge_W2_0_3,0.66955,0.4703869265753672,1.0180311915248057,350.85704755875514,0.02511251103983599,active_indicator
edge_W2_0_4,0.6675,0.47112084197415416,1.0077332353060302,556.4668553043159,0.019971591143428138,active_indicator
edge_W2_1_0,0.6931,0.4612190652513465,1.0206833224710374,230.92361976868486,0.03035100477304616,active_indicator
edge_W2_1_1,0.6551,0.4753475441868262,1.0078705675874216,615.372008021321,0.01916206839359561,active_indicator
edge_W2_1_2,0.6885,0.4631182072902989,1.0125057864703038,405.4251022136187,0.023000460856401436,active_indicator
edge_W2_1_3,0.6762,0.4679364360951461,1.0299459674191513,89.6413214210605,0.049423413591895005,active_indicator
edge_W2_1_4,0.6601,0.47368682582528665,1.0070582891625393,610.045564082183,0.01917830272318101,active_indicator
edge_W2_2_0,0.6747,0.468498542734367,1.0073108691189958,641.5269098245669,0.018496979073961892,active_indicator
edge_W2_2_1,0.6957,0.46012182691626285,1.0133659404768485,333.4506664710251,0.025197476022055656,active_indicator
edge_W2_2_2,0.69205,0.46165729050094384,1.009801189365945,407.54831686670184,0.022868103355270147,active_indicator
edge_W2_2_3,0.66975,0.4703147853299169,1.0143687164109336,357.01244202626606,0.024891264288943744,active_indicator
edge_W2_2_4,0.66435,0.47222899901564763,1.0120914772837428,503.1843594703339,0.021051792774808602,active_indicator
edge_W2_3_0,0.6889,0.4629551883015656,1.031621561247177,177.15917191469524,0.034782206949346375,active_indicator
edge_W2_3_1,0.71575,0.45106774502897806,1.0166999862878712,278.9795881242606,0.02700570742507793,active_indicator
edge_W2_3_2,0.72965,0.4441517094833344,1.0300002771383356,96.30171896105037,0.04525997590070854,active_indicator
edge_W2_3_3,0.6394,0.4801865980620223,1.0118695896686567,395.58434029861894,0.02414295857480723,active_indicator
edge_W2_3_4,0.6849,0.4645673052841709,1.0302582100653814,103.8025371440188,0.04559788070084242,active_indicator
edge_W2_4_0,0.6577,0.47449127188856693,1.0095206722803842,669.7521901514862,0.018334588067826726,active_indicator
edge_W2_4_1,0.68205,0.46569157275171186,1.0141021392884675,323.93736940680145,0.025874254964999375,active_indicator
edge_W2_4_2,0.703,0.4569479621050839,1.0181633687410199,214.15725240550296,0.031224849345118974,active_indicator
edge_W2_4_3,0.6647,0.4721070368600246,1.0095073747553125,634.792840034236,0.018738053039974115,active_indicator
edge_W2_4_4,0.6724,0.4693498209893586,1.0079434161343135,365.54793191326246,0.024548473467397094,active_indicator
edge_W3_0_0,0.7098,0.45386590499053997,1.0288148650329165,171.93129899592662,0.034613864319035466,active_indicator
edge_W3_0_1,0.71935,0.4493280230340341,1.0339034242348022,101.58050805852398,0.04458187343105535,active_indicator
edge_W3_0_2,0.7061,0.45555808263968545,1.0255620420211944,161.81512388825365,0.0358124638877307,active_indicator
edge_W3_0_3,0.8001,0.39993497896450453,1.0589442834306138,59.56046287320107,0.05182154511442919,active_indicator
edge_W3_0_4,0.70385,0.4565693816716947,1.0260297699808123,149.57323507250743,0.037331878190536606,active_indicator
edge_W1_0_0,1.086237430987256,0.753633740924117,1.0885775248515004,48.87797186856403,0.10779627296540273,slab_strength
edge_W1_0_1,0.7313628013228146,0.594525949800831,1.0021845818083823,5545.51575598227,0.007983619745746984,slab_strength
edge_W1_0_2,0.7110377911467822,0.5782283667435607,1.001190111906284,5890.337827071786,0.00753406376822633,slab_strength
edge_W1_0_3,0.8233230435622166,0.6525554238649789,1.0460316511351762,85.84404924634168,0.07043074888657441,slab_strength
edge_W1_0_4,0.717945418537917,0.5733191046250814,1.0017807311770317,5237.28524671419,0.007922154353192698,slab_strength
edge_W1_0_5,0.7247436397289014,0.5762020260202929,1.0023695332309341,4823.845331658706,0.008296178615432144,slab_strength
edge_W1_1_0,1.014783187888407,0.7472001171228336,1.0531409485377226,77.07475324460522,0.08511005277160104,slab_strength
