config_id,seed,pair_type,j0,k0,j1,k1,beta_true_j,beta_true_k,moment_score_j,moment_score_k,pair_moment_score,mean_zerr_j,mean_zerr_k,sd_logerr_j,sd_logerr_k,beta_skl_j,beta_skl_k,corr_last,corr_mcmc,corr_absdiff,joint_skl,pair_score
default,428,true_active_true_active,27,82,28,83,-1.5840493,1.1718093,0.7174157413734379,1.0699419052654946,1.7873576466389325,0.5434360184410363,0.9522295643738224,0.17397972293240155,0.11771234089167217,0.1734836118023311,0.4352245488788744,-0.21924982447739028,-0.1115043070907224,0.10774551738666788,0.5717538479383142,1.871469410779431
default,428,true_active_true_active,27,3,28,4,-1.5840493,-1.2063783,0.7174157413734379,1.1917448188373188,1.9091605602107566,0.5434360184410363,1.1145981394209385,0.17397972293240155,0.07714667941638029,0.1734836118023311,0.5890092048331195,0.2370498959402523,0.0700267761397089,0.1670231198005434,0.7794135237487662,2.028857692535769
default,428,true_active_true_active,27,84,28,85,-1.5840493,-0.8176224,0.7174157413734379,1.3273307285786313,2.044746469952069,0.5434360184410363,1.2099332285364228,0.17397972293240155,0.1173975000422084,0.1734836118023311,0.6550288304657246,0.0301214940242326,-0.10174122059748633,0.13186271462171895,0.9297036003400829,2.170682508641507
default,428,true_active_true_active,82,3,83,4,1.1718093,-1.2063783,1.0699419052654946,1.1917448188373188,2.2616867241028134,0.9522295643738224,1.1145981394209385,0.11771234089167217,0.07714667941638029,0.4352245488788744,0.5890092048331195,-0.25718948212174986,-0.006738178571972109,0.25045130354977774,1.0400132480574251,2.428300874796
default,428,true_active_true_active,82,84,83,85,1.1718093,-0.8176224,1.0699419052654946,1.3273307285786313,2.3972726338441257,0.9522295643738224,1.2099332285364228,0.11771234089167217,0.1173975000422084,0.4352245488788744,0.6550288304657246,-0.05747456736871899,0.04842206695941246,0.10589663432813146,1.281237840011647,2.5518705764273233
default,428,true_active_true_active,3,84,4,85,-1.2063783,-0.8176224,1.1917448188373188,1.3273307285786313,2.51907554741595,1.1145981394209385,1.2099332285364228,0.07714667941638029,0.1173975000422084,0.5890092048331195,0.6550288304657246,0.045344283060533334,-0.19722528673526674,0.24256956979580008,1.4868625200758956,2.7284041918724893
default,429,true_active_true_active,93,5,94,6,1.2656455,0.5561366,0.04628490757318025,0.09888760198502791,0.14517250955820815,0.0337557501965805,0.015060529741972035,0.012529157376599752,0.08382707224305588,0.009331575930552692,0.04353502757991643,-0.0678491017581859,-0.16086952378181119,0.09302042202362529,0.05850130991569935,0.1742777460556844
default,429,true_active_true_active,93,36,94,37,1.2656455,1.8910506,0.04628490757318025,0.13607848935197786,0.18236339692515813,0.0337557501965805,0.1268412876525188,0.012529157376599752,0.009237201699459052,0.009331575930552692,0.00976495990396279,0.2938606365957657,0.04468311557166387,0.24917752102410184,0.06750274014570143,0.2514080511957537
default,429,true_active_true_active,93,49,94,50,1.2656455,1.6265522,0.04628490757318025,0.4240515783101458,0.47033648588332605,0.0337557501965805,0.39032228939039115,0.012529157376599752,0.033729288919754644,0.009331575930552692,0.08093918887294632,0.24742374806369352,-0.10407608269331205,0.3514998307570056,0.18181341971796888,0.5763927855443743
default,429,true_active_true_active,93,29,94,30,1.2656455,1.7715017,0.04628490757318025,0.6311265589839232,0.6774114665571035,0.0337557501965805,0.37203083248091023,0.012529157376599752,0.25909572650301294,0.009331575930552692,0.15100373173030915,0.23177155351724332,-0.13619569567104273,0.36796724918828605,0.31075575534709476,0.8004788543888846
