branch,head,coupling_layer,target_coord,mean_entropy
shift,1,5,3,2.944875955581665
shift,1,5,5,2.906263589859009
shift,1,5,6,2.8619227409362793
shift,1,5,12,2.9198246002197266
shift,1,5,15,2.85341739654541
shift,1,5,17,2.7723300457000732
shift,1,5,19,2.0909931659698486
shift,1,5,20,0.9015875458717346
shift,1,5,22,1.7775346040725708
shift,1,5,24,0.8873534202575684
shift,1,5,26,2.838705062866211
shift,1,5,27,2.4628939628601074
shift,1,5,29,2.8013265132904053
shift,1,5,31,2.9290428161621094
shift,1,5,32,2.5093533992767334
shift,1,5,34,1.1571308374404907
shift,1,5,35,2.749549627304077
shift,1,5,41,0.0400119423866272
shift,1,5,42,0.00535978889092803
shift,1,5,43,0.27507635951042175
shift,1,5,44,0.06714482605457306
shift,1,5,46,0.28324687480926514
shift,1,6,0,1.1448678970336914
shift,1,6,2,0.7648087739944458
shift,1,6,4,1.4902863502502441
shift,1,6,5,1.6662206649780273
shift,1,6,6,0.9905534386634827
shift,1,6,8,2.464538097381592
shift,1,6,9,2.216135263442993
shift,1,6,10,2.304079532623291
shift,1,6,11,2.296816110610962
shift,1,6,12,2.499826192855835
shift,1,6,14,2.2943193912506104
shift,1,6,18,2.335700750350952
shift,1,6,19,2.0372719764709473
shift,1,6,21,2.044513463973999
shift,1,6,22,1.82086980342865
shift,1,6,23,2.0903725624084473
shift,1,6,24,1.416265845298767
shift,1,6,26,1.9788247346878052
shift,1,6,32,2.519765853881836
shift,1,6,34,2.2826170921325684
shift,1,6,35,1.6978087425231934
shift,1,6,38,1.679682970046997
shift,1,6,45,2.2642464637756348
shift,1,6,46,1.0699608325958252
shift,1,7,1,2.8539819717407227
shift,1,7,3,1.1811575889587402
shift,1,7,7,1.6183173656463623
shift,1,7,13,1.4017144441604614
shift,1,7,15,0.7659059762954712
shift,1,7,16,0.6226508617401123
shift,1,7,17,1.1924177408218384
shift,1,7,20,1.496216058731079
shift,1,7,25,1.3827106952667236
shift,1,7,27,1.5924968719482422
shift,1,7,28,0.3994959592819214
shift,1,7,29,0.9228982925415039
shift,1,7,30,0.6033400297164917
shift,1,7,31,1.5521345138549805
shift,1,7,33,2.287614345550537
shift,1,7,36,2.4992830753326416
shift,1,7,37,1.4772192239761353
shift,1,7,39,1.5766979455947876
shift,1,7,40,1.0334123373031616
shift,1,7,41,0.3073582053184509
shift,1,7,42,1.7474104166030884
shift,1,7,43,0.4799061417579651
shift,1,7,44,1.2204948663711548
shift,2,0,3,2.1283702850341797
shift,2,0,4,0.29663732647895813
shift,2,0,5,1.215918779373169
shift,2,0,7,0.14492084085941315
shift,2,0,8,0.011837232857942581
shift,2,0,11,0.012336901389062405
shift,2,0,12,0.18516266345977783
shift,2,0,14,2.367791175842285
shift,2,0,16,1.5264546871185303
shift,2,0,17,2.094356060028076
shift,2,0,19,0.022913139313459396
shift,2,0,20,0.05077534541487694
shift,2,0,21,0.18711507320404053
shift,2,0,22,0.22942523658275604
shift,2,0,23,0.1934863030910492
shift,2,0,27,0.7004894614219666
shift,2,0,28,1.1800117492675781
