coupling_layer,target_coord,fixed_coord,mean_attention,target_latent_type,fixed_latent_type,target_parameter_type,fixed_parameter_type,target_group,fixed_group,target_unit,fixed_unit,target_layer,fixed_layer,target_side,fixed_side
0,21,26,0.00923458393663168,0,0,3,3,4,5,4,5,1,1,1,1
0,21,30,0.0062811230309307575,0,0,3,3,4,5,4,5,1,1,1,1
0,21,31,0.0103486068546772,0,0,3,4,4,1,4,1,1,1,1,1
0,21,35,0.0006804602453485131,0,0,3,4,4,5,4,5,1,1,1,1
0,21,37,0.14233581721782684,0,0,3,5,4,2,4,2,1,2,1,2
0,21,38,0.016424184665083885,0,0,3,5,4,3,4,3,1,2,1,2
0,21,39,0.002465682104229927,0,0,3,5,4,4,4,4,1,2,1,2
0,21,40,0.0004646356974262744,0,0,3,5,4,5,4,5,1,2,1,2
0,21,41,0.0003887601778842509,0,1,3,6,4,1,4,1,1,1,1,5
0,21,42,0.01780788227915764,0,1,3,6,4,2,4,2,1,1,1,5
0,21,43,0.007703129667788744,0,1,3,6,4,3,4,3,1,1,1,5
0,21,44,0.0045129987411201,0,1,3,6,4,4,4,4,1,1,1,5
0,22,0,0.023497145622968674,0,0,3,1,4,0,4,0,1,2,1,4
0,22,1,0.0042113857343792915,0,0,3,3,4,1,4,1,1,1,1,1
0,22,2,0.020184803754091263,0,0,3,3,4,1,4,1,1,1,1,1
0,22,6,0.015383215621113777,0,0,3,3,4,1,4,1,1,1,1,1
0,22,9,0.05065939202904701,0,0,3,3,4,2,4,2,1,1,1,1
0,22,10,0.04104951024055481,0,0,3,3,4,2,4,2,1,1,1,1
0,22,13,0.011469525285065174,0,0,3,3,4,3,4,3,1,1,1,1
0,22,15,0.07283185422420502,0,0,3,3,4,3,4,3,1,1,1,1
0,22,18,0.29199138283729553,0,0,3,3,4,3,4,3,1,1,1,1
0,22,24,0.07700082659721375,0,0,3,3,4,4,4,4,1,1,1,1
0,22,25,0.01935224048793316,0,0,3,3,4,5,4,5,1,1,1,1
0,22,26,0.025650721043348312,0,0,3,3,4,5,4,5,1,1,1,1
0,22,30,0.010831931605935097,0,0,3,3,4,5,4,5,1,1,1,1
0,22,31,0.04650549218058586,0,0,3,4,4,1,4,1,1,1,1,1
0,22,35,0.0052017588168382645,0,0,3,4,4,5,4,5,1,1,1,1
0,22,37,0.1402161419391632,0,0,3,5,4,2,4,2,1,2,1,2
0,22,38,0.06857959926128387,0,0,3,5,4,3,4,3,1,2,1,2
0,22,39,0.051682427525520325,0,0,3,5,4,4,4,4,1,2,1,2
0,22,40,0.0021002760622650385,0,0,3,5,4,5,4,5,1,2,1,2
0,22,41,0.0005601371522061527,0,1,3,6,4,1,4,1,1,1,1,5
0,22,42,0.0049857525154948235,0,1,3,6,4,2,4,2,1,1,1,5
0,22,43,0.005249409005045891,0,1,3,6,4,3,4,3,1,1,1,5
0,22,44,0.010805122554302216,0,1,3,6,4,4,4,4,1,1,1,5
0,23,0,0.0007555927149951458,0,0,3,1,4,0,4,0,1,2,1,4
0,23,1,0.0010786164784803987,0,0,3,3,4,1,4,1,1,1,1,1
0,23,2,0.008522994816303253,0,0,3,3,4,1,4,1,1,1,1,1
0,23,6,0.003377616172656417,0,0,3,3,4,1,4,1,1,1,1,1
0,23,9,0.3564204275608063,0,0,3,3,4,2,4,2,1,1,1,1
0,23,10,0.1184827983379364,0,0,3,3,4,2,4,2,1,1,1,1
0,23,13,0.005473090335726738,0,0,3,3,4,3,4,3,1,1,1,1
0,23,15,0.03439273312687874,0,0,3,3,4,3,4,3,1,1,1,1
0,23,18,0.12574037909507751,0,0,3,3,4,3,4,3,1,1,1,1
0,23,24,0.01985219679772854,0,0,3,3,4,4,4,4,1,1,1,1
0,23,25,0.0031175382900983095,0,0,3,3,4,5,4,5,1,1,1,1
0,23,26,0.004361269064247608,0,0,3,3,4,5,4,5,1,1,1,1
0,23,30,0.005552026443183422,0,0,3,3,4,5,4,5,1,1,1,1
0,23,31,0.008585544303059578,0,0,3,4,4,1,4,1,1,1,1,1
0,23,35,0.0004169476160313934,0,0,3,4,4,5,4,5,1,1,1,1
0,23,37,0.20899836719036102,0,0,3,5,4,2,4,2,1,2,1,2
0,23,38,0.0038849597331136465,0,0,3,5,4,3,4,3,1,2,1,2
0,23,39,0.0022765076719224453,0,0,3,5,4,4,4,4,1,2,1,2
0,23,40,0.00017255276907235384,0,0,3,5,4,5,4,5,1,2,1,2
